date, state, direction, 5d%, MA20, RSI, VIX, ATR, BBW, Score, Dist
2020-11-05, Trend Pullback, 2, +6.05, -9.76, 52.1, 27.58, 0.0104, 0.09, [0, 1, -1], 1.41
2020-11-06, Trend Pullback, 2, +7.32, -8.07, 57.3, 24.86, 0.0175, 0.10, [0, 1, -1], 1.41
2020-11-09, Volatile Chop, 5, +7.26, -6.01, 59.0, 25.75, 0.0152, 0.10, [0, 1, -2], 1.00
2020-11-10, Trend Pullback, 2, +5.23, -2.51, 59.3, 24.80, 0.0121, 0.10, [0, 1, 0], 1.00
2020-11-11, Steady Climb, 1, +3.75, +0.55, 59.9, 23.45, 0.0068, 0.11, [4, 1, 1], 2.24
2020-11-12, Steady Climb, 1, +0.76, +3.57, 55.7, 25.35, 0.0045, 0.11, [3, 1, 0], 2.24
2020-11-13, Steady Climb, 1, +2.16, +5.87, 65.2, 23.10, 0.0022, 0.11, [4, 2, 1], 2.45
2020-11-16, Steady Climb, 1, +2.15, +8.79, 68.5, 22.45, 0.0017, 0.12, [4, 2, 1], 2.45
2020-11-17, Steady Climb, 1, +1.81, +11.25, 81.5, 22.71, 0.0049, 0.13, [3, 2, 1], 1.73
2020-11-18, Steady Climb, 1, -0.14, +13.42, 73.9, 23.84, 0.0046, 0.13, [2, 2, 1], 1.41
2020-11-19, Steady Climb, 1, +1.27, +14.62, 80.4, 23.11, 0.0024, 0.14, [3, 2, 1], 1.73
2020-11-20, Steady Climb, 1, -0.77, +16.11, 74.9, 23.70, -0.0018, 0.14, [1, 2, 1], 1.73
2020-11-23, Steady Climb, 1, -1.36, +17.25, 72.7, 22.66, -0.0047, 0.14, [1, 2, 1], 1.73
2020-11-24, Steady Climb, 1, +0.72, +17.51, 71.7, 21.64, -0.0020, 0.14, [3, 2, 1], 1.73
2020-11-25, Steady Climb, 1, +1.73, +18.18, 65.6, 21.25, 0.0036, 0.13, [3, 2, 1], 1.73
2020-11-27, Steady Climb, 1, +1.58, +16.50, 66.6, 20.84, 0.0048, 0.12, [3, 2, 1], 1.73
2020-11-30, Steady Climb, 1, +1.80, +15.03, 59.8, 20.57, 0.0059, 0.10, [3, 1, 1], 1.41
2020-12-01, Steady Climb, 1, +2.37, +12.19, 64.6, 20.77, 0.0025, 0.08, [4, 1, 1], 2.24
2020-12-02, Steady Climb, 1, +0.92, +10.04, 62.7, 21.17, 0.0013, 0.06, [3, 1, 1], 1.41
2020-12-03, Steady Climb, 1, +1.02, +8.39, 68.7, 21.28, 0.0028, 0.06, [3, 2, 1], 1.73
2020-12-04, Steady Climb, 1, +1.67, +7.42, 67.2, 20.79, 0.0028, 0.06, [3, 2, 1], 1.73
2020-12-07, Steady Climb, 1, +1.94, +7.64, 61.0, 21.30, 0.0043, 0.06, [3, 1, 1], 1.41
2020-12-08, Steady Climb, 1, +1.09, +7.46, 66.1, 20.68, 0.0024, 0.06, [3, 2, 1], 1.73
2020-12-09, Steady Climb, 1, +0.10, +7.80, 69.0, 22.27, 0.0025, 0.06, [2, 2, 1], 1.41
2020-12-10, Steady Climb, 1, +0.04, +7.41, 66.1, 22.52, 0.0004, 0.05, [2, 2, 1], 1.41
2020-12-11, Steady Climb, 1, -0.96, +7.19, 71.4, 23.31, -0.0022, 0.05, [1, 2, 1], 1.73
2020-12-14, Steady Climb, 1, -1.20, +6.20, 64.4, 24.72, -0.0025, 0.05, [1, 1, 1], 1.41
2020-12-15, Steady Climb, 1, -0.21, +5.55, 62.7, 22.89, -0.0032, 0.05, [2, 1, 1], 1.00
2020-12-16, Steady Climb, 1, +0.77, +6.14, 65.3, 22.50, 0.0006, 0.05, [3, 2, 1], 1.73
2020-12-17, Steady Climb, 1, +1.48, +6.44, 67.1, 21.93, 0.0026, 0.05, [3, 2, 1], 1.73
2020-12-18, Steady Climb, 1, +1.25, +6.26, 68.1, 21.57, 0.0046, 0.05, [3, 2, 1], 1.73
2020-12-21, Steady Climb, 1, +1.30, +5.88, 57.5, 25.16, 0.0041, 0.04, [3, 1, 0], 2.24
2020-12-22, Steady Climb, 1, -0.20, +4.71, 54.2, 24.23, 0.0002, 0.03, [2, 1, 1], 1.00
2020-12-23, Steady Climb, 1, -0.30, +3.54, 55.4, 23.31, -0.0015, 0.03, [2, 1, 1], 1.00
2020-12-24, Steady Climb, 1, -0.52, +3.17, 51.0, 21.53, -0.0024, 0.03, [1, 1, 1], 1.41
2020-12-28, Steady Climb, 1, +0.70, +2.80, 59.7, 21.70, -0.0005, 0.03, [3, 1, 1], 1.41
2020-12-29, Steady Climb, 1, +0.87, +2.93, 55.6, 23.08, 0.0026, 0.03, [3, 1, 1], 1.41
2020-12-30, Steady Climb, 1, +1.21, +2.52, 65.0, 22.77, 0.0033, 0.03, [3, 2, 1], 1.73
2020-12-31, Steady Climb, 1, +1.79, +2.67, 70.3, 22.75, 0.0029, 0.03, [3, 2, 1], 1.73
2021-01-04, Steady Climb, 1, -0.07, +3.17, 57.0, 26.97, 0.0028, 0.03, [2, 1, 0], 2.00
2021-01-05, Steady Climb, 1, -0.23, +2.70, 64.3, 25.34, -0.0011, 0.03, [2, 1, 0], 2.00
2021-01-06, Steady Climb, 1, +0.57, +3.07, 60.6, 25.07, -0.0008, 0.03, [3, 1, 0], 2.24
2021-01-07, Steady Climb, 1, +1.92, +3.59, 67.1, 22.37, 0.0001, 0.04, [3, 2, 1], 1.73
2021-01-08, Steady Climb, 1, +1.83, +4.99, 67.0, 21.56, 0.0037, 0.05, [3, 2, 1], 1.73
2021-01-11, Steady Climb, 1, +2.67, +6.06, 64.4, 24.08, 0.0086, 0.05, [4, 1, 1], 2.24
2021-01-12, Steady Climb, 1, +1.99, +6.48, 67.8, 23.33, 0.0058, 0.05, [3, 2, 1], 1.73
2021-01-13, Steady Climb, 1, +1.65, +6.64, 70.4, 22.21, 0.0027, 0.05, [3, 2, 1], 1.73
2021-01-14, Steady Climb, 1, -0.22, +6.47, 66.9, 23.25, -0.0003, 0.05, [2, 2, 1], 1.41
2021-01-15, Steady Climb, 1, -1.48, +6.59, 60.0, 24.34, -0.0013, 0.05, [1, 1, 1], 1.41
2021-01-19, Steady Climb, 1, -0.02, +6.28, 59.8, 23.24, -0.0018, 0.05, [2, 1, 1], 1.00
2021-01-20, Steady Climb, 1, +1.33, +6.64, 66.9, 21.58, -0.0012, 0.05, [3, 2, 1], 1.73
2021-01-21, Steady Climb, 1, +1.13, +7.44, 66.6, 21.32, 0.0023, 0.06, [3, 2, 1], 1.73
2021-01-22, Steady Climb, 1, +1.21, +7.80, 62.1, 21.91, 0.0052, 0.05, [3, 1, 1], 1.41
2021-01-25, Steady Climb, 1, +2.31, +7.65, 74.9, 23.19, 0.0052, 0.05, [4, 2, 1], 2.45
2021-01-26, Steady Climb, 1, +1.33, +7.50, 71.1, 23.02, 0.0027, 0.05, [3, 2, 1], 1.73
2021-01-27, Trend Pullback, 2, -2.62, +7.24, 50.4, 37.21, -0.0001, 0.05, [0, 1, 0], 1.00
2021-01-28, Trend Pullback, 2, -1.70, +5.84, 47.7, 30.21, -0.0052, 0.05, [1, 0, 0], 2.24
2021-01-29, Orderly Decline, 3, -3.31, +4.82, 36.2, 33.09, -0.0057, 0.05, [0, -2, 0], 2.45
2021-02-01, Trend Pullback, 2, -2.11, +2.74, 47.0, 30.24, -0.0091, 0.05, [0, 0, 0], 1.41
2021-02-02, Trend Pullback, 2, -0.61, +1.92, 52.6, 25.56, -0.0049, 0.04, [1, 1, 0], 2.00
2021-02-03, Steady Climb, 1, +2.12, +0.94, 52.1, 22.91, 0.0036, 0.04, [4, 1, 1], 2.24
2021-02-04, Steady Climb, 1, +2.23, +0.25, 57.5, 21.77, 0.0051, 0.04, [3, 1, 1], 1.41
2021-02-05, Steady Climb, 1, +4.65, +0.33, 61.9, 20.87, 0.0096, 0.05, [3, 1, 1], 1.41
2021-02-08, Steady Climb, 1, +3.76, +1.31, 61.8, 21.24, 0.0069, 0.05, [4, 1, 1], 2.24
2021-02-09, Steady Climb, 1, +2.22, +2.92, 56.6, 21.63, 0.0060, 0.05, [4, 1, 1], 2.24
2021-02-10, Steady Climb, 1, +2.08, +3.93, 56.4, 21.99, 0.0053, 0.06, [4, 1, 1], 2.24
2021-02-11, Steady Climb, 1, +1.15, +4.77, 58.5, 21.25, 0.0026, 0.06, [3, 1, 1], 1.41
2021-02-12, Steady Climb, 1, +1.23, +5.69, 58.9, 19.97, 0.0014, 0.06, [3, 1, 2], 1.00
2021-02-16, Steady Climb, 1, +0.43, +6.48, 59.4, 21.46, 0.0011, 0.06, [2, 1, 1], 1.00
2021-02-17, Steady Climb, 1, +0.51, +6.60, 76.1, 21.50, 0.0017, 0.07, [3, 2, 1], 1.73
2021-02-18, Steady Climb, 1, +0.10, +6.93, 69.4, 22.49, 0.0015, 0.07, [2, 2, 1], 1.41
2021-02-19, Steady Climb, 1, -0.25, +7.66, 87.0, 22.05, -0.0002, 0.07, [2, 2, 1], 1.41
2021-02-22, Steady Climb, 1, -1.48, +8.21, 72.2, 23.45, -0.0019, 0.07, [1, 2, 1], 1.73
2021-02-23, Steady Climb, 1, -1.30, +8.06, 65.0, 23.11, -0.0035, 0.07, [1, 2, 1], 1.73
2021-02-24, Steady Climb, 1, -0.15, +8.15, 71.3, 21.34, -0.0035, 0.07, [2, 2, 1], 1.41
2021-02-25, Trend Pullback, 2, -2.16, +8.74, 42.4, 28.89, -0.0001, 0.06, [0, 0, 0], 1.41
2021-02-26, Orderly Decline, 3, -2.45, +6.28, 36.5, 27.95, -0.0028, 0.06, [0, -2, 0], 2.45
2021-03-01, Steady Climb, 1, +0.65, +4.02, 48.0, 23.35, -0.0047, 0.05, [3, 0, 1], 1.73
2021-03-02, Steady Climb, 1, -0.29, +1.86, 44.5, 24.10, -0.0019, 0.04, [2, 0, 1], 1.41
2021-03-03, Orderly Decline, 3, -2.69, -0.08, 39.2, 26.67, -0.0010, 0.04, [-2, -2, 0], 1.41
2021-03-04, Orderly Decline, 3, -1.59, -2.07, 34.1, 28.57, 0.0011, 0.05, [-3, -2, 0], 1.73
2021-03-05, Trend Pullback, 2, +0.81, -4.71, 41.1, 24.66, -0.0044, 0.05, [-1, 0, 1], 1.41
2021-03-08, Sharp Decline, 4, -2.06, -5.56, 39.6, 25.47, -0.0058, 0.05, [-4, -2, 0], 2.24
2021-03-09, Orderly Decline, 3, +0.13, -6.42, 45.3, 24.03, -0.0020, 0.05, [-2, 0, 1], 1.00
2021-03-10, Trend Pullback, 2, +2.07, -5.95, 48.7, 22.56, 0.0042, 0.05, [0, 0, 1], 1.73
2021-03-11, Trend Pullback, 2, +4.53, -5.16, 52.6, 21.91, 0.0075, 0.05, [0, 1, 1], 1.41
2021-03-12, Trend Pullback, 2, +2.64, -3.79, 55.5, 20.69, 0.0069, 0.05, [0, 1, 1], 1.41
2021-03-15, Trend Pullback, 2, +3.86, -2.31, 57.0, 20.03, 0.0078, 0.05, [0, 1, 1], 1.41
2021-03-16, Steady Climb, 1, +2.25, -0.21, 53.2, 19.79, 0.0058, 0.06, [1, 1, 2], 1.00
2021-03-17, Steady Climb, 1, +1.93, +1.72, 64.4, 19.23, 0.0040, 0.06, [3, 1, 2], 1.00
2021-03-18, Steady Climb, 1, -0.61, +3.74, 59.6, 21.58, 0.0023, 0.06, [1, 1, 1], 1.41
2021-03-19, Steady Climb, 1, -0.77, +4.59, 51.2, 20.95, -0.0013, 0.06, [1, 1, 1], 1.41
2021-03-22, Steady Climb, 1, -0.71, +5.28, 57.8, 18.88, -0.0040, 0.06, [1, 1, 2], 1.00
2021-03-23, Steady Climb, 1, -1.32, +5.89, 60.6, 20.30, -0.0027, 0.06, [1, 1, 1], 1.41
2021-03-24, Trend Pullback, 2, -2.14, +6.04, 65.1, 21.20, -0.0026, 0.06, [0, 2, 1], 1.73
2021-03-25, Steady Climb, 1, -0.15, +6.54, 59.8, 19.81, -0.0014, 0.06, [2, 1, 2], 0.00
2021-03-26, Steady Climb, 1, +1.57, +5.87, 69.6, 18.86, -0.0015, 0.06, [3, 2, 2], 1.41
2021-03-29, Steady Climb, 1, +0.77, +5.71, 64.1, 20.74, 0.0017, 0.06, [3, 1, 1], 1.41
2021-03-30, Steady Climb, 1, +1.23, +6.70, 59.1, 19.61, 0.0052, 0.06, [3, 1, 2], 1.00
2021-03-31, Steady Climb, 1, +2.15, +6.90, 55.5, 19.40, 0.0050, 0.06, [4, 1, 2], 2.00
2021-04-01, Steady Climb, 1, +2.82, +6.38, 61.1, 17.33, 0.0028, 0.05, [4, 1, 2], 2.00
2021-04-05, Steady Climb, 1, +2.60, +5.49, 64.4, 17.91, 0.0023, 0.06, [4, 1, 2], 2.00
2021-04-06, Steady Climb, 1, +2.59, +6.21, 64.8, 18.12, 0.0067, 0.06, [4, 1, 2], 2.00
2021-04-07, Steady Climb, 1, +3.07, +6.20, 64.3, 17.16, 0.0082, 0.06, [4, 1, 2], 2.00
2021-04-08, Steady Climb, 1, +3.13, +6.74, 77.6, 16.95, 0.0065, 0.06, [4, 2, 2], 2.24
2021-04-09, Steady Climb, 1, +2.71, +7.59, 80.1, 16.69, 0.0038, 0.07, [4, 2, 2], 2.24
2021-04-12, Steady Climb, 1, +1.23, +9.24, 78.2, 16.91, 0.0030, 0.08, [3, 2, 2], 1.41
2021-04-13, Steady Climb, 1, +1.66, +10.65, 86.6, 16.65, 0.0038, 0.08, [3, 2, 2], 1.41
2021-04-14, Steady Climb, 1, +1.10, +12.38, 87.9, 16.99, 0.0037, 0.09, [3, 2, 2], 1.41
2021-04-15, Steady Climb, 1, +1.79, +13.51, 88.8, 16.57, 0.0016, 0.09, [3, 2, 2], 1.41
2021-04-16, Steady Climb, 1, +1.37, +15.24, 86.8, 16.25, 0.0019, 0.10, [3, 2, 2], 1.41
2021-04-19, Steady Climb, 1, +0.85, +15.95, 81.5, 17.29, 0.0035, 0.10, [3, 2, 2], 1.41
2021-04-20, Steady Climb, 1, -0.16, +15.91, 77.5, 18.68, 0.0025, 0.09, [2, 2, 2], 1.00
2021-04-21, Steady Climb, 1, +1.18, +15.52, 79.1, 17.50, 0.0003, 0.09, [3, 2, 2], 1.41
2021-04-22, Steady Climb, 1, -0.85, +14.91, 67.1, 18.71, -0.0011, 0.08, [1, 2, 2], 1.41
2021-04-23, Steady Climb, 1, -0.13, +13.02, 65.8, 17.33, -0.0022, 0.07, [2, 2, 2], 1.00
2021-04-26, Steady Climb, 1, +0.59, +11.73, 67.4, 17.64, 0.0008, 0.07, [3, 2, 2], 1.41
2021-04-27, Steady Climb, 1, +1.25, +11.16, 66.6, 17.56, 0.0027, 0.07, [3, 2, 2], 1.41
2021-04-28, Steady Climb, 1, +0.23, +10.21, 63.9, 17.28, 0.0019, 0.06, [2, 1, 2], 0.00
2021-04-29, Steady Climb, 1, +1.85, +8.68, 63.6, 17.61, 0.0024, 0.05, [3, 1, 2], 1.00
2021-04-30, Steady Climb, 1, +0.02, +7.45, 58.0, 18.61, 0.0014, 0.04, [2, 1, 2], 0.00
2021-05-03, Steady Climb, 1, +0.12, +6.16, 57.7, 18.31, 0.0003, 0.04, [2, 1, 2], 0.00
2021-05-04, Steady Climb, 1, -0.53, +5.72, 55.8, 19.48, 0.0002, 0.03, [1, 1, 2], 1.00
2021-05-05, Steady Climb, 1, -0.37, +4.64, 49.5, 19.15, -0.0013, 0.03, [2, 0, 2], 1.00
2021-05-06, Steady Climb, 1, -0.23, +3.56, 52.5, 18.39, -0.0025, 0.03, [2, 1, 2], 0.00
2021-05-07, Steady Climb, 1, +1.23, +3.10, 60.6, 16.69, 0.0004, 0.03, [3, 1, 2], 1.00
2021-05-10, Steady Climb, 1, -0.10, +3.43, 57.8, 19.66, 0.0028, 0.03, [2, 1, 2], 0.00
2021-05-11, Steady Climb, 1, -0.30, +2.96, 46.9, 21.84, 0.0027, 0.03, [2, 0, 1], 1.41
2021-05-12, Trend Pullback, 2, -2.51, +2.10, 40.8, 27.59, -0.0011, 0.03, [0, 0, 0], 1.41
2021-05-13, Orderly Decline, 3, -2.12, -0.32, 41.5, 23.13, -0.0087, 0.04, [-3, 0, 1], 1.41
2021-05-14, Orderly Decline, 3, -1.39, -1.22, 48.5, 18.81, -0.0088, 0.04, [-3, 0, 2], 1.73
2021-05-17, Orderly Decline, 3, -0.60, -0.92, 47.5, 19.72, -0.0017, 0.04, [-3, 0, 2], 1.73
2021-05-18, Orderly Decline, 3, -0.58, -1.10, 44.4, 21.34, 0.0032, 0.04, [-3, 0, 1], 1.41
2021-05-19, Orderly Decline, 3, +1.30, -2.23, 39.9, 22.18, 0.0044, 0.04, [-1, -2, 1], 1.41
2021-05-20, Trend Pullback, 2, +1.13, -2.92, 47.7, 20.67, -0.0010, 0.04, [-1, 0, 1], 1.41
2021-05-21, Orderly Decline, 3, -0.43, -3.51, 46.2, 20.15, -0.0019, 0.04, [-2, 0, 1], 1.00
2021-05-24, Trend Pullback, 2, +0.81, -3.47, 53.3, 18.40, 0.0004, 0.04, [-1, 1, 2], 2.00
2021-05-25, Trend Pullback, 2, +1.46, -2.69, 52.1, 18.84, 0.0043, 0.04, [-1, 1, 2], 2.00
2021-05-26, Orderly Decline, 3, +1.95, -2.06, 49.4, 17.36, 0.0044, 0.04, [-1, 0, 2], 1.73
2021-05-27, Orderly Decline, 3, +1.00, -1.38, 46.5, 16.74, 0.0025, 0.04, [-1, 0, 2], 1.73
2021-05-28, Steady Climb, 1, +1.16, -0.20, 51.9, 16.76, 0.0021, 0.04, [0, 1, 2], 2.00
2021-06-01, Steady Climb, 1, +0.12, +0.56, 56.7, 17.90, 0.0006, 0.04, [2, 1, 2], 0.00
2021-06-02, Steady Climb, 1, +0.48, +1.44, 75.0, 17.48, 0.0009, 0.04, [2, 2, 2], 1.00
2021-06-03, Steady Climb, 1, -0.07, +1.95, 65.7, 18.04, 0.0006, 0.04, [2, 2, 2], 1.00
2021-06-04, Steady Climb, 1, +0.69, +2.23, 62.1, 16.42, -0.0003, 0.04, [3, 1, 2], 1.00
2021-06-07, Steady Climb, 1, +0.53, +3.53, 64.1, 16.42, 0.0010, 0.04, [3, 1, 2], 1.00
2021-06-08, Steady Climb, 1, +0.60, +5.23, 76.2, 17.07, 0.0017, 0.04, [3, 2, 2], 1.41
2021-06-09, Steady Climb, 1, +0.27, +6.25, 78.1, 17.89, 0.0017, 0.04, [2, 2, 2], 1.00
2021-06-10, Steady Climb, 1, +1.10, +6.53, 74.8, 16.10, 0.0012, 0.04, [3, 2, 2], 1.41
2021-06-11, Steady Climb, 1, +0.41, +5.59, 77.5, 15.65, 0.0003, 0.03, [2, 2, 3], 1.41
2021-06-14, Steady Climb, 1, +0.68, +5.27, 71.9, 16.39, 0.0013, 0.04, [3, 2, 2], 1.41
2021-06-15, Steady Climb, 1, +0.46, +5.84, 72.1, 17.02, 0.0020, 0.04, [2, 2, 2], 1.00
2021-06-16, Steady Climb, 1, +0.10, +5.99, 59.4, 18.15, 0.0017, 0.03, [2, 1, 2], 0.00
2021-06-17, Steady Climb, 1, -0.41, +5.13, 57.3, 17.75, -0.0008, 0.03, [2, 1, 2], 0.00
2021-06-18, Steady Climb, 1, -1.91, +3.91, 40.4, 20.70, -0.0020, 0.02, [1, 0, 1], 1.73
2021-06-21, Steady Climb, 1, -0.71, +2.42, 54.5, 17.89, -0.0048, 0.02, [1, 1, 2], 1.00
2021-06-22, Steady Climb, 1, -0.00, +1.70, 57.1, 16.66, -0.0024, 0.02, [2, 1, 2], 0.00
2021-06-23, Steady Climb, 1, +0.43, +1.84, 59.5, 16.32, 0.0011, 0.02, [2, 1, 2], 0.00
2021-06-24, Steady Climb, 1, +1.06, +1.70, 57.5, 15.97, 0.0028, 0.02, [3, 1, 3], 1.41
2021-06-25, Steady Climb, 1, +2.74, +1.95, 60.6, 15.62, 0.0051, 0.02, [4, 1, 3], 2.24
2021-06-28, Steady Climb, 1, +1.56, +2.38, 61.9, 15.76, 0.0031, 0.03, [3, 1, 3], 1.41
2021-06-29, Steady Climb, 1, +1.07, +2.88, 64.0, 16.02, 0.0030, 0.03, [3, 1, 2], 1.00
2021-06-30, Steady Climb, 1, +1.31, +3.24, 61.9, 15.83, 0.0029, 0.03, [3, 1, 3], 1.41
2021-07-01, Steady Climb, 1, +1.25, +3.64, 64.0, 15.48, 0.0017, 0.03, [3, 1, 3], 1.41
2021-07-02, Steady Climb, 1, +1.67, +3.98, 67.1, 15.07, 0.0020, 0.04, [3, 2, 3], 1.73
2021-07-06, Steady Climb, 1, +1.23, +5.18, 67.1, 16.44, 0.0035, 0.04, [3, 2, 2], 1.41
2021-07-07, Steady Climb, 1, +1.55, +6.01, 74.4, 16.20, 0.0036, 0.05, [3, 2, 2], 1.41
2021-07-08, Steady Climb, 1, +0.54, +6.89, 65.9, 19.00, 0.0034, 0.05, [3, 2, 2], 1.41
2021-07-09, Steady Climb, 1, +1.15, +6.92, 83.3, 16.18, 0.0002, 0.05, [3, 2, 2], 1.41
2021-07-12, Steady Climb, 1, +0.74, +7.80, 80.6, 16.17, 0.0003, 0.05, [3, 2, 2], 1.41
2021-07-13, Steady Climb, 1, +0.59, +8.84, 74.1, 17.12, 0.0021, 0.06, [3, 2, 2], 1.41
2021-07-14, Steady Climb, 1, +0.37, +9.56, 75.9, 16.33, 0.0020, 0.06, [2, 2, 2], 1.00
2021-07-15, Steady Climb, 1, +0.91, +10.06, 69.1, 17.01, 0.0024, 0.06, [3, 2, 2], 1.41
2021-07-16, Steady Climb, 1, -0.97, +9.79, 58.8, 18.45, -0.0007, 0.05, [1, 1, 2], 1.00
2021-07-19, Trend Pullback, 2, -2.88, +8.83, 45.0, 22.50, -0.0029, 0.05, [0, 0, 1], 1.73
2021-07-20, Steady Climb, 1, -1.06, +5.84, 54.0, 19.73, -0.0062, 0.04, [1, 1, 2], 1.00
2021-07-21, Steady Climb, 1, -0.36, +4.57, 57.4, 17.91, -0.0047, 0.04, [2, 1, 2], 0.00
2021-07-22, Steady Climb, 1, +0.17, +3.99, 55.9, 17.69, -0.0002, 0.04, [2, 1, 2], 0.00
2021-07-23, Steady Climb, 1, +1.96, +3.31, 57.2, 17.20, 0.0041, 0.04, [3, 1, 2], 1.00
2021-07-26, Steady Climb, 1, +3.85, +3.45, 59.5, 17.58, 0.0079, 0.04, [4, 1, 2], 2.00
2021-07-27, Steady Climb, 1, +1.81, +3.75, 55.1, 19.36, 0.0057, 0.04, [3, 1, 2], 1.00
2021-07-28, Steady Climb, 1, +0.96, +3.69, 60.4, 18.31, 0.0032, 0.04, [3, 1, 2], 1.00
2021-07-29, Steady Climb, 1, +1.18, +3.48, 57.0, 17.70, 0.0013, 0.04, [3, 1, 2], 1.00
2021-07-30, Steady Climb, 1, -0.37, +3.46, 51.5, 18.24, -0.0002, 0.04, [2, 1, 2], 0.00
2021-08-02, Steady Climb, 1, -0.79, +3.26, 52.5, 19.46, -0.0008, 0.04, [1, 1, 2], 1.00
2021-08-03, Steady Climb, 1, +0.49, +3.35, 56.3, 18.04, -0.0008, 0.04, [2, 1, 2], 0.00
2021-08-04, Steady Climb, 1, +0.05, +3.77, 55.4, 17.97, 0.0003, 0.04, [2, 1, 2], 0.00
2021-08-05, Steady Climb, 1, +0.23, +4.00, 63.2, 17.28, -0.0001, 0.04, [2, 1, 2], 0.00
2021-08-06, Steady Climb, 1, +0.94, +3.95, 77.3, 16.15, 0.0019, 0.04, [3, 2, 2], 1.41
2021-08-09, Steady Climb, 1, +1.03, +4.61, 70.6, 16.72, 0.0024, 0.04, [3, 2, 2], 1.41
2021-08-10, Steady Climb, 1, +0.31, +5.36, 66.6, 16.79, 0.0012, 0.04, [2, 2, 2], 1.00
2021-08-11, Steady Climb, 1, +0.90, +5.85, 66.2, 16.06, 0.0016, 0.04, [3, 2, 2], 1.41
2021-08-12, Steady Climb, 1, +0.72, +6.40, 61.9, 15.59, 0.0006, 0.04, [3, 1, 3], 1.41
2021-08-13, Steady Climb, 1, +0.71, +6.88, 61.3, 15.45, 0.0013, 0.04, [3, 1, 3], 1.41
2021-08-16, Steady Climb, 1, +1.07, +6.80, 70.3, 16.12, 0.0021, 0.03, [3, 2, 2], 1.41
2021-08-17, Steady Climb, 1, +0.26, +5.59, 60.6, 17.91, 0.0025, 0.03, [2, 1, 2], 0.00
2021-08-18, Steady Climb, 1, -0.95, +4.61, 46.3, 21.57, 0.0007, 0.03, [1, 0, 1], 1.73
2021-08-19, Steady Climb, 1, -1.23, +3.32, 52.2, 21.67, -0.0032, 0.02, [1, 1, 1], 1.41
2021-08-20, Steady Climb, 1, -0.59, +2.19, 60.4, 18.56, -0.0046, 0.02, [1, 1, 2], 1.00
2021-08-23, Steady Climb, 1, -0.00, +2.22, 60.7, 17.15, -0.0026, 0.03, [2, 1, 2], 0.00
2021-08-24, Steady Climb, 1, +0.86, +2.90, 66.7, 17.22, 0.0023, 0.03, [3, 2, 2], 1.41
2021-08-25, Steady Climb, 1, +2.18, +3.27, 64.3, 16.79, 0.0055, 0.03, [4, 1, 2], 2.00
2021-08-26, Steady Climb, 1, +1.46, +3.64, 56.6, 18.84, 0.0050, 0.03, [3, 1, 2], 1.00
2021-08-27, Steady Climb, 1, +1.52, +3.78, 63.4, 16.39, 0.0016, 0.03, [3, 1, 2], 1.00
2021-08-30, Steady Climb, 1, +1.10, +4.04, 65.2, 16.19, 0.0010, 0.03, [3, 2, 2], 1.41
2021-08-31, Steady Climb, 1, +0.81, +4.27, 63.2, 16.48, 0.0022, 0.03, [3, 1, 2], 1.00
2021-09-01, Steady Climb, 1, +0.62, +4.76, 61.0, 16.11, 0.0025, 0.03, [3, 1, 2], 1.00
2021-09-02, Steady Climb, 1, +1.50, +4.81, 61.8, 16.41, 0.0027, 0.04, [3, 1, 2], 1.00
2021-09-03, Steady Climb, 1, +0.58, +5.27, 59.9, 16.41, 0.0011, 0.04, [3, 1, 2], 1.00
2021-09-07, Steady Climb, 1, -0.19, +5.67, 63.5, 18.14, 0.0006, 0.04, [2, 1, 2], 0.00
2021-09-08, Steady Climb, 1, -0.19, +5.63, 75.4, 17.96, 0.0001, 0.04, [2, 2, 2], 1.00
2021-09-09, Steady Climb, 1, -0.68, +5.45, 68.3, 18.80, -0.0008, 0.04, [1, 2, 2], 1.41
2021-09-10, Steady Climb, 1, -1.73, +4.94, 53.5, 20.95, -0.0024, 0.04, [1, 1, 1], 1.41
2021-09-13, Steady Climb, 1, -1.47, +4.15, 47.4, 19.37, -0.0040, 0.04, [1, 0, 2], 1.41
2021-09-14, Steady Climb, 1, -1.70, +3.62, 40.6, 19.46, -0.0036, 0.04, [1, 0, 2], 1.41
2021-09-15, Steady Climb, 1, -0.74, +2.90, 47.0, 18.18, -0.0037, 0.04, [1, 0, 2], 1.41
2021-09-16, Steady Climb, 1, -0.43, +2.29, 50.8, 18.69, -0.0009, 0.03, [2, 1, 2], 0.00
2021-09-17, Orderly Decline, 3, -0.57, +0.76, 34.0, 20.81, 0.0010, 0.03, [1, -2, 1], 3.16
2021-09-20, Sharp Decline, 4, -2.48, -1.36, 21.0, 25.71, -0.0009, 0.04, [-4, -2, 0], 2.24
2021-09-21, Orderly Decline, 3, -2.00, -4.04, 21.2, 24.36, -0.0050, 0.05, [-3, -2, 1], 1.41
2021-09-22, Orderly Decline, 3, -1.90, -6.04, 30.7, 20.87, -0.0084, 0.05, [-3, -2, 1], 1.41
2021-09-23, Orderly Decline, 3, -0.55, -7.16, 38.2, 18.63, -0.0053, 0.05, [-3, -2, 2], 1.73
2021-09-24, Orderly Decline, 3, +0.51, -7.22, 39.4, 17.75, 0.0016, 0.05, [-1, -2, 2], 1.73
2021-09-27, Orderly Decline, 3, +1.96, -7.53, 39.7, 18.76, 0.0065, 0.05, [-1, -2, 2], 1.73
